2025-11-06 18:27:14,010 - INFO - ========== NEW DOWNLOAD REQUEST ==========
2025-11-06 18:27:14,011 - INFO - URL: https://www.youtube.com/watch?v=1aA1WGON49E
2025-11-06 18:27:14,011 - INFO - Starting video extraction...
2025-11-06 18:32:46,967 - INFO - Download finished: downloads/Video by personalbrandlaunch.mp4
2025-11-06 18:32:46,967 - INFO - Processing file...
2025-11-06 18:32:46,971 - INFO - SUCCESS: Video saved as 'Video by personalbrandlaunch.mp4'
2025-11-06 18:32:46,972 - INFO - File size: Unknown bytes
2025-11-06 18:32:46,972 - INFO - Duration: 66.34 seconds
2025-11-06 18:32:46,972 - INFO - ==========================================

2025-11-06 18:34:40,260 - INFO - ========== NEW DOWNLOAD REQUEST ==========
2025-11-06 18:34:40,261 - INFO - URL: https://www.tiktok.com/@adeicpucp/video/7561520445531458834
2025-11-06 18:34:40,261 - INFO - Starting video extraction...
2025-11-06 18:34:41,594 - INFO - Downloading:   0.1% | Speed:  691.56KiB/s | ETA: 00:01
2025-11-06 18:34:41,596 - INFO - Downloading:   0.4% | Speed:  983.89KiB/s | ETA: 00:00
2025-11-06 18:34:41,596 - INFO - Downloading:   0.9% | Speed:    1.73MiB/s | ETA: 00:00
2025-11-06 18:34:41,602 - INFO - Downloading:   1.9% | Speed:    1.62MiB/s | ETA: 00:00
2025-11-06 18:34:41,608 - INFO - Downloading:   4.0% | Speed:    1.96MiB/s | ETA: 00:00
2025-11-06 18:34:41,640 - INFO - Downloading:   8.1% | Speed:    1.31MiB/s | ETA: 00:00
2025-11-06 18:34:41,677 - INFO - Downloading:  16.3% | Speed:    1.46MiB/s | ETA: 00:00
2025-11-06 18:34:41,695 - INFO - Downloading:  32.8% | Speed:    2.43MiB/s | ETA: 00:00
2025-11-06 18:34:41,741 - INFO - Downloading:  65.7% | Speed:    3.36MiB/s | ETA: 00:00
2025-11-06 18:34:41,761 - INFO - Downloading: 100.0% | Speed:    4.51MiB/s | ETA: 00:00
2025-11-06 18:34:41,761 - INFO - Download finished: downloads/terrible ese pase a facultad 😔👊🏻 #eeggcc #fci #pucp #fyp .mp4
2025-11-06 18:34:41,761 - INFO - Processing file...
2025-11-06 18:34:41,765 - INFO - SUCCESS: Video saved as 'terrible ese pase a facultad 😔👊🏻 #eeggcc #fci #pucp #fyp .mp4'
2025-11-06 18:34:41,765 - INFO - File size: 796783 bytes
2025-11-06 18:34:41,765 - INFO - Duration: 15 seconds
2025-11-06 18:34:41,765 - INFO - ==========================================

2025-11-06 18:35:25,297 - INFO - ========== NEW DOWNLOAD REQUEST ==========
2025-11-06 18:35:25,297 - INFO - URL: https://www.tiktok.com/@adeicpucp/video/7561520445531458834
2025-11-06 18:35:25,297 - INFO - Starting video extraction...
2025-11-06 18:35:26,809 - INFO - Download finished: downloads/terrible ese pase a facultad 😔👊🏻 #eeggcc #fci #pucp #fyp .mp4
2025-11-06 18:35:26,809 - INFO - Processing file...
2025-11-06 18:35:26,815 - INFO - SUCCESS: Video saved as 'terrible ese pase a facultad 😔👊🏻 #eeggcc #fci #pucp #fyp .mp4'
2025-11-06 18:35:26,815 - INFO - File size: 796783 bytes
2025-11-06 18:35:26,815 - INFO - Duration: 15 seconds
2025-11-06 18:35:26,815 - INFO - ==========================================

